time;ADC1_Channel_1;ADC1_Channel_2;ADC1_Channel_3;ADC1_Channel_4;ADC1_Channel_5;ADC1_Channel_6;ADC1_Channel_7;ADC1_Channel_8;ADC1_Channel_9;ADC1_Channel_10;ADC1_Channel_11;ADC1_Channel_12;ADC1_Channel_13;ADC1_Channel_14;ADC1_Channel_15;ADC1_Channel_16
0;1412;90;328;0;0;2809;-16;0;0;0;0;0;0;0;2699;0
1;1411;85;286;0;0;2809;0;0;0;0;0;0;0;0;2699;0
2;1387;86;331;0;0;2809;0;0;0;0;0;0;0;0;2699;0
3;1410;86;270;0;0;2809;0;0;0;0;0;0;0;0;2699;0
4;1395;93;277;0;0;2809;0;0;0;0;0;0;0;0;2699;0
5;1417;126;304;0;0;2809;0;0;0;0;0;0;0;0;2699;0
6;1407;82;321;0;0;2809;0;0;0;0;0;0;0;0;2699;0
7;1389;97;320;6;0;2809;0;0;0;0;0;0;0;0;2699;0
8;1410;82;278;0;0;2809;0;0;0;0;0;0;0;0;2699;0
9;1393;94;280;0;0;2808;16;0;0;0;0;0;0;0;2699;0
10;1410;131;296;0;0;2809;-16;0;0;0;0;0;0;0;2699;0
11;1404;86;275;0;0;2809;0;0;0;0;0;0;0;0;2699;0
12;1390;97;327;8;0;2809;0;0;0;0;0;0;0;0;2699;0
13;1402;85;288;0;0;2809;0;0;0;0;0;0;0;0;2699;0
14;1393;97;274;0;0;2809;0;0;0;0;0;0;0;0;2699;0
15;1414;134;348;0;0;2808;16;0;0;0;0;0;0;0;2699;0
16;1410;92;269;0;0;2809;-16;0;0;0;0;0;0;0;2699;0
17;1385;95;337;7;0;2809;0;0;0;0;0;0;0;0;2699;0
18;1412;82;313;0;0;2809;0;0;0;0;0;0;0;0;2699;0
19;1389;97;351;0;0;2809;0;0;0;0;0;0;0;0;2699;0
20;1408;137;357;0;0;2808;16;0;0;0;0;0;0;0;2699;0
21;1408;87;314;0;0;2809;-16;0;0;0;0;0;0;0;2699;0
22;1388;89;354;6;0;2809;0;0;0;0;0;0;0;0;2699;0
23;1408;83;335;0;0;2809;0;0;0;0;0;0;0;0;2699;0
24;1397;96;281;0;0;2809;0;0;0;0;0;0;0;0;2699;0
25;1415;139;293;0;0;2809;0;0;0;0;0;0;0;0;2699;0
26;1411;86;335;0;0;2809;0;0;0;0;0;0;0;0;2699;0
27;1390;95;303;1;0;2808;16;0;0;0;0;0;0;0;2699;0
28;1416;85;308;0;0;2808;0;0;0;0;0;0;0;0;2699;0
29;1400;94;300;0;0;2809;-16;0;0;0;0;0;0;0;2699;0
30;1385;93;353;0;0;2809;0;0;0;0;0;0;0;0;2699;0
31;1420;86;330;0;0;2809;0;0;0;0;0;0;0;0;2699;0
32;1390;94;350;5;0;2809;0;0;0;0;0;0;0;0;2699;0
33;1422;97;350;0;0;2809;0;0;0;0;0;0;0;0;2699;0
34;1406;84;328;0;0;2809;0;0;0;0;0;0;0;0;2699;0
35;1385;86;288;0;0;2809;0;0;0;0;0;0;0;0;2699;0
36;1418;89;279;0;0;2809;0;0;0;0;0;0;0;0;2699;0
37;1393;95;292;6;0;2808;16;0;0;0;0;0;0;0;2699;0
38;1419;90;341;0;0;2808;0;0;0;0;0;0;0;0;2699;0
39;1397;87;337;6;0;2809;-16;0;0;0;0;0;0;0;2699;0
40;1387;88;285;0;0;2809;0;0;0;0;0;0;0;0;2699;0
41;1416;88;320;0;0;2809;0;0;0;0;0;0;0;0;2699;0
42;1387;93;286;0;0;2809;0;0;0;0;0;0;0;0;2699;0
43;1416;88;284;0;0;2809;0;0;0;0;0;0;0;0;2699;0
44;1398;90;283;0;0;2809;0;0;0;0;0;0;0;0;2699;0
45;1399;90;266;0;0;2809;0;0;0;0;0;0;0;0;2699;0
46;1414;84;275;0;0;2809;0;0;0;0;0;0;0;0;2699;0
47;1400;90;284;9;0;2809;0;0;0;0;0;0;0;0;2699;0
48;1409;91;304;0;0;2809;0;0;0;0;0;0;0;0;2699;0
49;1408;89;325;0;0;2809;0;0;0;0;0;0;0;0;2699;0
50;1387;89;294;0;0;2809;0;0;0;0;0;0;0;0;2699;0
51;1416;90;286;0;0;2809;0;0;0;0;0;0;0;0;2699;0
52;1393;90;345;0;0;2808;16;0;0;0;0;0;0;0;2699;0
53;1421;112;336;0;0;2808;0;0;0;0;0;0;0;0;2699;0
54;1410;85;298;0;0;2809;-16;0;0;0;0;0;0;0;2699;0
55;1388;94;300;5;0;2809;0;0;0;0;0;0;0;0;2699;0
56;1418;84;285;0;0;2809;0;0;0;0;0;0;0;0;2699;0
57;1394;91;304;0;0;2809;0;0;0;0;0;0;0;0;2699;0
58;1422;101;357;0;0;2808;16;0;0;0;0;0;0;0;2699;0
59;1399;85;308;0;0;2809;-16;0;0;0;0;0;0;0;2699;0
60;1391;89;346;0;0;2809;0;0;0;0;0;0;0;0;2699;0
61;1412;88;292;0;0;2809;0;0;0;0;0;0;0;0;2699;0
62;1394;92;326;6;0;2809;0;0;0;0;0;0;0;0;2699;0
63;1405;84;272;0;0;2809;0;0;0;0;0;0;0;0;2699;0
64;1395;87;283;0;0;2809;0;0;0;0;0;0;0;0;2699;0
65;1402;96;347;0;0;2809;0;0;0;0;0;0;0;0;2699;0
66;1414;88;341;0;0;2809;0;0;0;0;0;0;0;0;2699;0
67;1393;92;306;11;0;2809;0;0;0;0;0;0;0;0;2699;0
68;1407;82;313;0;0;2809;0;0;0;0;0;0;0;0;2699;0
69;1398;84;355;0;0;2809;0;0;0;0;0;0;0;0;2699;0
70;1392;93;338;0;0;2809;0;0;0;0;0;0;0;0;2699;0
71;1414;92;278;0;0;2809;0;0;0;0;0;0;0;0;2699;0
72;1391;94;353;5;0;2809;0;0;0;0;0;0;0;0;2699;0
73;1411;86;290;0;0;2809;0;0;0;0;0;0;0;0;2699;0
74;1400;92;291;0;0;2809;0;0;0;0;0;0;0;0;2699;0
75;1389;94;290;0;0;2809;0;0;0;0;0;0;0;0;2699;0
76;1419;90;326;0;0;2809;0;0;0;0;0;0;0;0;2699;0
77;1391;92;353;9;0;2809;0;0;0;0;0;0;0;0;2699;0
78;1411;88;303;0;0;2809;0;0;0;0;0;0;0;0;2699;0
79;1392;91;345;0;0;2809;0;0;0;0;0;0;0;0;2699;0
80;1395;101;274;0;0;2809;0;0;0;0;0;0;0;0;2699;0
81;1416;93;274;0;0;2809;0;0;0;0;0;0;0;0;2699;0
82;1390;98;293;0;0;2809;0;0;0;0;0;0;0;0;2699;0
83;1411;85;272;0;0;2809;0;0;0;0;0;0;0;0;2699;0
84;1397;93;279;0;0;2809;0;0;0;0;0;0;0;0;2699;0
85;1410;141;302;0;0;2809;0;0;0;0;0;0;0;0;2699;0
86;1411;91;326;0;0;2809;0;0;0;0;0;0;0;0;2699;0
87;1384;96;318;4;0;2809;0;0;0;0;0;0;0;0;2699;0
88;1410;80;314;0;0;2809;0;0;0;0;0;0;0;0;2699;0
89;1395;93;328;0;0;2809;0;0;0;0;0;0;0;0;2699;0
90;1410;122;344;0;0;2808;16;0;0;0;0;0;0;0;2699;0
91;1416;86;283;0;0;2808;0;0;0;0;0;0;0;0;2699;0
92;1386;96;338;6;0;2809;-16;0;0;0;0;0;0;0;2699;0
93;1415;86;327;0;0;2809;0;0;0;0;0;0;0;0;2699;0
94;1393;97;302;0;0;2808;16;0;0;0;0;0;0;0;2699;0
95;1405;138;315;0;0;2809;-16;0;0;0;0;0;0;0;2699;0
96;1420;90;340;0;0;2809;0;0;0;0;0;0;0;0;2699;0
97;1390;98;364;6;0;2809;0;0;0;0;0;0;0;0;2699;0
98;1408;81;318;0;0;2809;0;0;0;0;0;0;0;0;2699;0
99;1397;92;343;0;0;2809;0;0;0;0;0;0;0;0;2699;0
100;1396;98;360;0;0;2808;16;0;0;0;0;0;0;0;2699;0
101;1420;88;328;0;0;2808;0;0;0;0;0;0;0;0;2699;0
102;1396;96;304;8;0;2809;-16;0;0;0;0;0;0;0;2699;0
103;1411;84;298;0;0;2809;0;0;0;0;0;0;0;0;2699;0
104;1405;92;309;1;0;2809;0;0;0;0;0;0;0;0;2699;0
105;1384;92;301;0;0;2809;0;0;0;0;0;0;0;0;2699;0
106;1414;90;309;0;0;2809;0;0;0;0;0;0;0;0;2699;0
107;1393;94;331;0;0;2808;16;0;0;0;0;0;0;0;2699;0
108;1417;135;364;0;0;2808;0;0;0;0;0;0;0;0;2699;0
109;1410;88;312;0;0;2808;0;0;0;0;0;0;0;0;2699;0
110;1390;94;358;7;0;2808;0;0;0;0;0;0;0;0;2699;0
111;1410;84;340;0;0;2809;-16;0;0;0;0;0;0;0;2699;0
112;1390;97;306;0;0;2809;0;0;0;0;0;0;0;0;2699;0
113;1417;139;350;0;0;2809;0;0;0;0;0;0;0;0;2699;0
114;1406;89;341;0;0;2809;0;0;0;0;0;0;0;0;2699;0
115;1384;94;347;13;0;2809;0;0;0;0;0;0;0;0;2699;0
116;1412;82;272;0;0;2809;0;0;0;0;0;0;0;0;2699;0
117;1393;96;284;0;0;2809;0;0;0;0;0;0;0;0;2699;0
118;1408;96;345;0;0;2809;0;0;0;0;0;0;0;0;2699;0
119;1419;88;272;0;0;2808;16;0;0;0;0;0;0;0;2699;0
120;1387;97;283;6;0;2808;0;0;0;0;0;0;0;0;2699;0
121;1413;86;301;0;0;2809;-16;0;0;0;0;0;0;0;2699;0
122;1401;93;321;0;0;2809;0;0;0;0;0;0;0;0;2699;0
123;1377;86;348;0;0;2809;0;0;0;0;0;0;0;0;2699;0
124;1416;90;290;0;0;2809;0;0;0;0;0;0;0;0;2699;0
125;1392;92;307;0;0;2809;0;0;0;0;0;0;0;0;2699;0
126;1408;138;320;0;0;2808;16;0;0;0;0;0;0;0;2699;0
127;1412;92;295;0;0;2808;0;0;0;0;0;0;0;0;2699;0
128;1384;97;346;6;0;2808;0;0;0;0;0;0;0;0;2699;0
129;1413;80;350;0;0;2809;-16;0;0;0;0;0;0;0;2699;0
130;1401;92;311;0;0;2809;0;0;0;0;0;0;0;0;2699;0
131;1394;97;344;0;0;2809;0;0;0;0;0;0;0;0;2699;0
132;1411;88;278;0;0;2809;0;0;0;0;0;0;0;0;2699;0
133;1393;97;346;11;0;2808;16;0;0;0;0;0;0;0;2699;0
134;1417;103;362;0;0;2808;0;0;0;0;0;0;0;0;2699;0
135;1408;87;302;0;0;2808;0;0;0;0;0;0;0;0;2699;0
136;1384;93;286;10;0;2809;-16;0;0;0;0;0;0;0;2699;0
137;1413;85;265;0;0;2809;0;0;0;0;0;0;0;0;2699;0
138;1396;87;302;0;0;2809;0;0;0;0;0;0;0;0;2699;0
139;1385;96;299;0;0;2809;0;0;0;0;0;0;0;0;2699;0
140;1419;88;279;0;0;2808;16;0;0;0;0;0;0;0;2699;0
141;1399;97;333;6;0;2808;0;0;0;0;0;0;0;0;2699;0
142;1417;103;296;0;0;2808;0;0;0;0;0;0;0;0;2699;0
143;1410;87;272;0;0;2809;-16;0;0;0;0;0;0;0;2699;0
144;1391;90;279;0;0;2809;0;0;0;0;0;0;0;0;2699;0
145;1415;85;312;0;0;2809;0;0;0;0;0;0;0;0;2699;0
146;1391;95;351;0;0;2809;0;0;0;0;0;0;0;0;2699;0
147;1413;136;369;0;0;2808;16;0;0;0;0;0;0;0;2699;0
148;1413;85;317;0;0;2808;0;0;0;0;0;0;0;0;2699;0
149;1391;89;332;13;0;2809;-16;0;0;0;0;0;0;0;2699;0
150;1411;82;280;0;0;2809;0;0;0;0;0;0;0;0;2699;0
151;1398;89;280;0;0;2808;16;0;0;0;0;0;0;0;2699;0
152;1390;88;311;0;0;2809;-16;0;0;0;0;0;0;0;2699;0
153;1422;80;311;0;0;2809;0;0;0;0;0;0;0;0;2699;0
154;1390;98;297;0;0;2809;0;0;0;0;0;0;0;0;2699;0
155;1409;136;291;0;0;2808;16;0;0;0;0;0;0;0;2699;0
156;1414;88;290;0;0;2808;0;0;0;0;0;0;0;0;2699;0
157;1389;93;349;16;0;2809;-16;0;0;0;0;0;0;0;2699;0
158;1415;84;301;0;0;2809;0;0;0;0;0;0;0;0;2699;0
159;1408;89;310;0;0;2809;0;0;0;0;0;0;0;0;2699;0
160;1387;92;300;0;0;2809;0;0;0;0;0;0;0;0;2699;0
161;1409;80;342;0;0;2809;0;0;0;0;0;0;0;0;2699;0
162;1397;93;301;0;0;2809;0;0;0;0;0;0;0;0;2699;0
163;1402;96;339;0;0;2809;0;0;0;0;0;0;0;0;2699;0
164;1421;89;330;0;0;2809;0;0;0;0;0;0;0;0;2699;0
165;1389;93;332;8;0;2809;0;0;0;0;0;0;0;0;2699;0
166;1418;116;314;0;0;2808;16;0;0;0;0;0;0;0;2699;0
167;1415;92;336;0;0;2808;0;0;0;0;0;0;0;0;2699;0
168;1381;97;344;16;0;2809;-16;0;0;0;0;0;0;0;2699;0
169;1412;85;298;0;0;2809;0;0;0;0;0;0;0;0;2699;0
170;1395;94;340;0;0;2809;0;0;0;0;0;0;0;0;2699;0
171;1395;100;278;0;0;2809;0;0;0;0;0;0;0;0;2699;0
172;1420;87;321;0;0;2809;0;0;0;0;0;0;0;0;2699;0
173;1389;97;297;2;0;2809;0;0;0;0;0;0;0;0;2699;0
174;1410;80;291;0;0;2809;0;0;0;0;0;0;0;0;2699;0
175;1395;84;283;0;0;2809;0;0;0;0;0;0;0;0;2699;0
176;1394;97;279;0;0;2809;0;0;0;0;0;0;0;0;2699;0
177;1424;78;269;0;0;2809;0;0;0;0;0;0;0;0;2699;0
178;1388;97;283;4;0;2808;16;0;0;0;0;0;0;0;2699;0
179;1414;89;327;0;0;2808;0;0;0;0;0;0;0;0;2699;0
180;1406;87;327;0;0;2809;-16;0;0;0;0;0;0;0;2699;0
181;1384;91;302;0;0;2808;16;0;0;0;0;0;0;0;2699;0
182;1410;80;262;0;0;2808;0;0;0;0;0;0;0;0;2699;0
183;1392;92;333;0;0;2809;-16;0;0;0;0;0;0;0;2699;0
184;1407;139;312;0;0;2809;0;0;0;0;0;0;0;0;2699;0
185;1419;86;312;0;0;2809;0;0;0;0;0;0;0;0;2699;0
186;1387;90;336;6;0;2809;0;0;0;0;0;0;0;0;2699;0
187;1403;85;272;0;0;2809;0;0;0;0;0;0;0;0;2699;0
188;1405;91;330;2;0;2809;0;0;0;0;0;0;0;0;2699;0
189;1396;94;331;0;0;2809;0;0;0;0;0;0;0;0;2699;0
190;1416;87;268;0;0;2809;0;0;0;0;0;0;0;0;2699;0
191;1394;95;281;0;0;2809;0;0;0;0;0;0;0;0;2699;0
192;1420;107;296;0;0;2809;0;0;0;0;0;0;0;0;2699;0
193;1409;93;311;0;0;2809;0;0;0;0;0;0;0;0;2699;0
194;1384;92;330;13;0;2809;0;0;0;0;0;0;0;0;2699;0
195;1412;82;297;0;0;2809;0;0;0;0;0;0;0;0;2699;0
196;1392;93;294;0;0;2809;0;0;0;0;0;0;0;0;2699;0
