time;ADC1_Channel_1;ADC1_Channel_2;ADC1_Channel_3;ADC1_Channel_4;ADC1_Channel_5;ADC1_Channel_6;ADC1_Channel_7;ADC1_Channel_8;ADC1_Channel_9;ADC1_Channel_10;ADC1_Channel_11;ADC1_Channel_12;ADC1_Channel_13;ADC1_Channel_14;ADC1_Channel_15;ADC1_Channel_16
0;1388;96;338;12;0;2782;0;0;0;0;0;0;0;0;2699;0
1;1409;84;264;0;0;2782;0;0;0;0;0;0;0;0;2699;0
2;1400;94;311;2;0;2782;0;0;0;0;0;0;0;0;2699;0
3;1415;123;295;0;0;2782;0;0;0;0;0;0;0;0;2699;0
4;1406;84;312;0;0;2782;0;0;0;0;0;0;0;0;2699;0
5;1394;94;312;0;0;2782;0;0;0;0;0;0;0;0;2699;0
6;1411;88;253;0;0;2782;0;0;0;0;0;0;0;0;2699;0
7;1389;97;267;4;0;2782;0;0;0;0;0;0;0;0;2699;0
8;1411;81;318;0;0;2782;0;0;0;0;0;0;0;0;2699;0
9;1393;95;320;2;0;2782;0;0;0;0;0;0;0;0;2699;0
10;1414;101;266;0;0;2782;0;0;0;0;0;0;0;0;2699;0
11;1396;95;310;0;0;2782;0;0;0;0;0;0;0;0;2699;0
12;1408;93;320;0;0;2782;0;0;0;0;0;0;0;0;2699;0
13;1405;92;324;0;0;2782;0;0;0;0;0;0;0;0;2699;0
14;1384;85;313;0;0;2782;0;0;0;0;0;0;0;0;2699;0
15;1422;85;308;0;0;2782;0;0;0;0;0;0;0;0;2699;0
16;1388;94;328;12;0;2782;0;0;0;0;0;0;0;0;2699;0
17;1410;89;259;0;0;2782;0;0;0;0;0;0;0;0;2699;0
18;1399;99;308;0;0;2782;0;0;0;0;0;0;0;0;2699;0
19;1416;98;287;0;0;2782;0;0;0;0;0;0;0;0;2699;0
20;1401;98;275;0;0;2782;0;0;0;0;0;0;0;0;2699;0
21;1413;139;277;0;0;2782;0;0;0;0;0;0;0;0;2699;0
22;1411;92;291;0;0;2782;0;0;0;0;0;0;0;0;2699;0
23;1392;88;312;0;0;2782;0;0;0;0;0;0;0;0;2699;0
