time;ADC1_Channel_1;ADC1_Channel_2;ADC1_Channel_3;ADC1_Channel_4;ADC1_Channel_5;ADC1_Channel_6;ADC1_Channel_7;ADC1_Channel_8;ADC1_Channel_9;ADC1_Channel_10;ADC1_Channel_11;ADC1_Channel_12;ADC1_Channel_13;ADC1_Channel_14;ADC1_Channel_15;ADC1_Channel_16
0;1416;96;272;2;0;3953;0;0;0;0;0;0;0;0;2699;0
1;1444;80;318;0;0;3953;0;0;0;0;0;0;0;0;2699;0
2;1422;92;282;0;0;3953;0;0;0;0;0;0;0;0;2699;0
3;1434;112;329;0;0;3953;0;0;0;0;0;0;0;0;2699;0
4;1438;86;252;0;0;3953;0;0;0;0;0;0;0;0;2699;0
5;1412;94;305;13;0;3953;0;0;0;0;0;0;0;0;2699;0
6;1436;86;256;0;0;3953;0;0;0;0;0;0;0;0;2699;0
7;1423;94;308;7;0;3953;0;0;0;0;0;0;0;0;2699;0
8;1436;80;317;0;0;3953;0;0;0;0;0;0;0;0;2699;0
9;1424;90;317;0;0;3953;0;0;0;0;0;0;0;0;2699;0
10;1422;97;312;0;0;3953;0;0;0;0;0;0;0;0;2699;0
11;1440;88;259;0;0;3953;0;0;0;0;0;0;0;0;2699;0
12;1406;93;273;1;0;3953;0;0;0;0;0;0;0;0;2699;0
13;1436;82;296;2;0;3953;0;0;0;0;0;0;0;0;2699;0
14;1420;88;304;1;0;3953;0;0;0;0;0;0;0;0;2699;0
15;1438;102;291;0;0;3953;0;0;0;0;0;0;0;0;2699;0
16;1433;83;303;0;0;3953;0;0;0;0;0;0;0;0;2699;0
17;1411;96;272;0;0;3953;0;0;0;0;0;0;0;0;2699;0
18;1441;91;300;0;0;3953;0;0;0;0;0;0;0;0;2699;0
19;1416;94;268;2;0;3953;0;0;0;0;0;0;0;0;2699;0
20;1433;78;325;0;0;3953;0;0;0;0;0;0;0;0;2699;0
21;1424;93;259;0;0;3953;0;0;0;0;0;0;0;0;2699;0
22;1432;133;304;0;0;3953;0;0;0;0;0;0;0;0;2699;0
23;1431;89;256;2;0;3953;0;0;0;0;0;0;0;0;2699;0
24;1411;96;312;0;0;3953;0;0;0;0;0;0;0;0;2699;0
25;1437;85;297;0;0;3953;0;0;0;0;0;0;0;0;2699;0
26;1423;96;260;5;0;3953;0;0;0;0;0;0;0;0;2699;0
27;1430;83;325;0;0;3953;0;0;0;0;0;0;0;0;2699;0
28;1426;96;280;0;0;3953;0;0;0;0;0;0;0;0;2699;0
29;1421;103;335;0;0;3953;0;0;0;0;0;0;0;0;2699;0
30;1440;87;318;0;0;3953;0;0;0;0;0;0;0;0;2699;0
31;1410;95;295;6;0;3953;0;0;0;0;0;0;0;0;2699;0
32;1437;88;268;0;0;3953;0;0;0;0;0;0;0;0;2699;0
33;1415;95;281;2;0;3953;0;0;0;0;0;0;0;0;2699;0
34;1437;84;338;0;0;3953;0;0;0;0;0;0;0;0;2699;0
35;1430;86;328;0;0;3953;0;0;0;0;0;0;0;0;2699;0
36;1415;103;264;0;0;3953;0;0;0;0;0;0;0;0;2699;0
37;1440;89;264;0;0;3953;0;0;0;0;0;0;0;0;2699;0
38;1414;96;316;5;0;3953;0;0;0;0;0;0;0;0;2699;0
