time;ADC1_Channel_1;ADC1_Channel_2;ADC1_Channel_3;ADC1_Channel_4;ADC1_Channel_5;ADC1_Channel_6;ADC1_Channel_7;ADC1_Channel_8;ADC1_Channel_9;ADC1_Channel_10;ADC1_Channel_11;ADC1_Channel_12;ADC1_Channel_13;ADC1_Channel_14;ADC1_Channel_15;ADC1_Channel_16
0;1437;85;306;21;0;1316;0;0;0;0;0;0;0;0;2699;0
1;1405;98;267;21;0;1316;0;0;0;0;0;0;0;0;2699;0
2;1433;88;268;28;0;1315;16;0;0;0;0;0;0;0;2699;0
3;1432;133;329;18;0;1315;0;0;0;0;0;0;0;0;2699;0
4;1421;86;306;30;0;1316;-16;0;0;0;0;0;0;0;2699;0
5;1437;110;299;20;0;1316;0;0;0;0;0;0;0;0;2699;0
6;1417;90;256;30;0;1316;0;0;0;0;0;0;0;0;2699;0
7;1437;90;306;26;0;1316;0;0;0;0;0;0;0;0;2699;0
8;1422;88;329;24;0;1316;0;0;0;0;0;0;0;0;2699;0
9;1432;75;324;29;0;1316;0;0;0;0;0;0;0;0;2699;0
10;1420;90;276;27;0;1316;0;0;0;0;0;0;0;0;2699;0
11;1431;78;266;22;0;1316;0;0;0;0;0;0;0;0;2699;0
12;1409;90;268;38;0;1316;0;0;0;0;0;0;0;0;2699;0
13;1431;81;244;28;0;1316;0;0;0;0;0;0;0;0;2699;0
14;1413;88;298;40;0;1316;0;0;0;0;0;0;0;0;2699;0
15;1432;82;243;22;0;1316;0;0;0;0;0;0;0;0;2699;0
16;1416;90;279;45;0;1316;0;0;0;0;0;0;0;0;2699;0
17;1438;85;321;23;0;1316;0;0;0;0;0;0;0;0;2699;0
18;1405;91;340;38;0;1316;0;0;0;0;0;0;0;0;2699;0
19;1438;85;307;29;0;1316;0;0;0;0;0;0;0;0;2699;0
20;1413;94;327;45;0;1316;0;0;0;0;0;0;0;0;2699;0
21;1440;90;265;25;0;1316;0;0;0;0;0;0;0;0;2699;0
22;1414;91;281;28;0;1316;0;0;0;0;0;0;0;0;2699;0
23;1440;89;273;25;0;1315;16;0;0;0;0;0;0;0;2699;0
24;1405;90;275;30;0;1316;-16;0;0;0;0;0;0;0;2699;0
25;1434;86;305;23;0;1316;0;0;0;0;0;0;0;0;2699;0
26;1415;94;315;33;0;1316;0;0;0;0;0;0;0;0;2699;0
27;1435;86;309;21;0;1316;0;0;0;0;0;0;0;0;2699;0
28;1415;95;273;32;0;1316;0;0;0;0;0;0;0;0;2699;0
29;1434;88;300;25;0;1316;0;0;0;0;0;0;0;0;2699;0
30;1425;104;288;29;0;1316;0;0;0;0;0;0;0;0;2699;0
31;1428;89;322;24;0;1316;0;0;0;0;0;0;0;0;2699;0
32;1430;129;336;22;0;1316;0;0;0;0;0;0;0;0;2699;0
33;1422;90;300;30;0;1316;0;0;0;0;0;0;0;0;2699;0
34;1442;108;298;27;0;1316;0;0;0;0;0;0;0;0;2699;0
35;1418;91;319;29;0;1316;0;0;0;0;0;0;0;0;2699;0
36;1438;100;317;19;0;1316;0;0;0;0;0;0;0;0;2699;0
37;1419;92;318;34;0;1316;0;0;0;0;0;0;0;0;2699;0
38;1447;99;333;26;0;1316;0;0;0;0;0;0;0;0;2699;0
39;1421;91;321;27;0;1316;0;0;0;0;0;0;0;0;2699;0
40;1434;118;284;17;0;1316;0;0;0;0;0;0;0;0;2699;0
41;1418;92;329;27;0;1316;0;0;0;0;0;0;0;0;2699;0
42;1437;118;341;21;0;1316;0;0;0;0;0;0;0;0;2699;0
43;1428;92;326;24;0;1316;0;0;0;0;0;0;0;0;2699;0
44;1434;126;313;18;0;1316;0;0;0;0;0;0;0;0;2699;0
45;1418;96;302;26;0;1316;0;0;0;0;0;0;0;0;2699;0
46;1432;134;330;24;0;1316;0;0;0;0;0;0;0;0;2699;0
47;1431;96;257;26;0;1316;0;0;0;0;0;0;0;0;2699;0
48;1422;133;327;19;0;1316;0;0;0;0;0;0;0;0;2699;0
49;1422;91;313;28;0;1316;0;0;0;0;0;0;0;0;2699;0
50;1431;128;273;27;0;1316;0;0;0;0;0;0;0;0;2699;0
51;1435;90;248;28;0;1315;16;0;0;0;0;0;0;0;2699;0
52;1430;89;323;20;0;1315;0;0;0;0;0;0;0;0;2699;0
53;1418;90;249;24;0;1316;-16;0;0;0;0;0;0;0;2699;0
54;1431;130;297;24;0;1316;0;0;0;0;0;0;0;0;2699;0
55;1430;86;331;29;0;1316;0;0;0;0;0;0;0;0;2699;0
56;1428;98;295;20;0;1316;0;0;0;0;0;0;0;0;2699;0
57;1422;87;274;29;0;1316;0;0;0;0;0;0;0;0;2699;0
58;1424;95;338;22;0;1316;0;0;0;0;0;0;0;0;2699;0
59;1431;85;324;34;0;1316;0;0;0;0;0;0;0;0;2699;0
60;1429;102;253;24;0;1316;0;0;0;0;0;0;0;0;2699;0
61;1424;90;268;23;0;1316;0;0;0;0;0;0;0;0;2699;0
62;1424;102;314;20;0;1316;0;0;0;0;0;0;0;0;2699;0
63;1432;86;256;29;0;1316;0;0;0;0;0;0;0;0;2699;0
64;1430;94;309;25;0;1316;0;0;0;0;0;0;0;0;2699;0
65;1423;88;336;27;0;1316;0;0;0;0;0;0;0;0;2699;0
66;1443;109;268;28;0;1316;0;0;0;0;0;0;0;0;2699;0
67;1414;90;332;31;0;1316;0;0;0;0;0;0;0;0;2699;0
68;1435;88;328;26;0;1316;0;0;0;0;0;0;0;0;2699;0
69;1420;91;273;34;0;1316;0;0;0;0;0;0;0;0;2699;0
70;1427;84;276;22;0;1316;0;0;0;0;0;0;0;0;2699;0
71;1416;91;318;46;0;1316;0;0;0;0;0;0;0;0;2699;0
72;1433;80;283;24;0;1316;0;0;0;0;0;0;0;0;2699;0
73;1411;95;275;22;0;1316;0;0;0;0;0;0;0;0;2699;0
74;1425;84;316;21;0;1316;0;0;0;0;0;0;0;0;2699;0
75;1418;96;326;25;0;1316;0;0;0;0;0;0;0;0;2699;0
76;1436;85;273;26;0;1316;0;0;0;0;0;0;0;0;2699;0
77;1419;94;306;40;0;1316;0;0;0;0;0;0;0;0;2699;0
78;1428;80;311;23;0;1316;0;0;0;0;0;0;0;0;2699;0
79;1409;100;322;22;0;1316;0;0;0;0;0;0;0;0;2699;0
80;1432;82;312;25;0;1316;0;0;0;0;0;0;0;0;2699;0
81;1416;93;317;28;0;1316;0;0;0;0;0;0;0;0;2699;0
82;1439;82;322;21;0;1316;0;0;0;0;0;0;0;0;2699;0
83;1417;92;309;30;0;1316;0;0;0;0;0;0;0;0;2699;0
84;1432;80;278;23;0;1315;16;0;0;0;0;0;0;0;2699;0
85;1417;95;284;29;0;1316;-16;0;0;0;0;0;0;0;2699;0
86;1441;82;338;25;0;1316;0;0;0;0;0;0;0;0;2699;0
87;1415;96;332;25;0;1315;16;0;0;0;0;0;0;0;2699;0
88;1424;86;280;13;0;1316;-16;0;0;0;0;0;0;0;2699;0
89;1419;85;328;29;0;1316;0;0;0;0;0;0;0;0;2699;0
90;1436;77;283;26;0;1316;0;0;0;0;0;0;0;0;2699;0
91;1416;90;264;33;0;1316;0;0;0;0;0;0;0;0;2699;0
92;1428;79;263;19;0;1316;0;0;0;0;0;0;0;0;2699;0
93;1424;92;268;32;0;1316;0;0;0;0;0;0;0;0;2699;0
94;1434;72;269;24;0;1316;0;0;0;0;0;0;0;0;2699;0
95;1416;85;256;33;0;1315;16;0;0;0;0;0;0;0;2699;0
96;1435;91;336;20;0;1315;0;0;0;0;0;0;0;0;2699;0
97;1425;84;328;35;0;1316;-16;0;0;0;0;0;0;0;2699;0
98;1437;109;326;28;0;1316;0;0;0;0;0;0;0;0;2699;0
99;1427;84;307;36;0;1316;0;0;0;0;0;0;0;0;2699;0
100;1433;130;343;23;0;1316;0;0;0;0;0;0;0;0;2699;0
101;1423;80;309;23;0;1316;0;0;0;0;0;0;0;0;2699;0
102;1430;128;347;24;0;1316;0;0;0;0;0;0;0;0;2699;0
103;1435;87;279;28;0;1316;0;0;0;0;0;0;0;0;2699;0
104;1431;94;281;23;0;1316;0;0;0;0;0;0;0;0;2699;0
105;1427;87;267;24;0;1316;0;0;0;0;0;0;0;0;2699;0
106;1422;94;321;25;0;1316;0;0;0;0;0;0;0;0;2699;0
107;1433;84;298;34;0;1316;0;0;0;0;0;0;0;0;2699;0
108;1425;92;318;27;0;1316;0;0;0;0;0;0;0;0;2699;0
109;1426;88;277;30;0;1316;0;0;0;0;0;0;0;0;2699;0
110;1423;107;342;18;0;1316;0;0;0;0;0;0;0;0;2699;0
111;1427;89;281;22;0;1316;0;0;0;0;0;0;0;0;2699;0
112;1420;102;275;14;0;1316;0;0;0;0;0;0;0;0;2699;0
113;1430;85;276;30;0;1316;0;0;0;0;0;0;0;0;2699;0
114;1426;99;324;20;0;1316;0;0;0;0;0;0;0;0;2699;0
115;1432;90;260;26;0;1316;0;0;0;0;0;0;0;0;2699;0
116;1430;106;310;22;0;1316;0;0;0;0;0;0;0;0;2699;0
117;1423;89;288;23;0;1316;0;0;0;0;0;0;0;0;2699;0
118;1429;129;294;27;0;1316;0;0;0;0;0;0;0;0;2699;0
119;1427;90;286;19;0;1316;0;0;0;0;0;0;0;0;2699;0
120;1432;135;341;23;0;1316;0;0;0;0;0;0;0;0;2699;0
121;1426;90;276;26;0;1316;0;0;0;0;0;0;0;0;2699;0
122;1427;99;343;19;0;1316;0;0;0;0;0;0;0;0;2699;0
123;1424;87;328;24;0;1316;0;0;0;0;0;0;0;0;2699;0
124;1429;99;297;14;0;1316;0;0;0;0;0;0;0;0;2699;0
125;1434;88;275;24;0;1316;0;0;0;0;0;0;0;0;2699;0
126;1421;101;276;25;0;1316;0;0;0;0;0;0;0;0;2699;0
127;1433;88;328;26;0;1316;0;0;0;0;0;0;0;0;2699;0
128;1414;96;275;26;0;1316;0;0;0;0;0;0;0;0;2699;0
129;1430;89;286;21;0;1316;0;0;0;0;0;0;0;0;2699;0
130;1413;95;297;25;0;1316;0;0;0;0;0;0;0;0;2699;0
131;1444;86;246;25;0;1316;0;0;0;0;0;0;0;0;2699;0
132;1410;93;308;32;0;1316;0;0;0;0;0;0;0;0;2699;0
133;1438;82;294;26;0;1316;0;0;0;0;0;0;0;0;2699;0
134;1408;94;264;39;0;1316;0;0;0;0;0;0;0;0;2699;0
135;1435;87;269;20;0;1316;0;0;0;0;0;0;0;0;2699;0
136;1413;86;300;45;0;1316;0;0;0;0;0;0;0;0;2699;0
137;1436;82;268;19;0;1316;0;0;0;0;0;0;0;0;2699;0
138;1417;91;278;43;0;1316;0;0;0;0;0;0;0;0;2699;0
