time;ADC1_Channel_1;ADC1_Channel_2;ADC1_Channel_3;ADC1_Channel_4;ADC1_Channel_5;ADC1_Channel_6;ADC1_Channel_7;ADC1_Channel_8;ADC1_Channel_9;ADC1_Channel_10;ADC1_Channel_11;ADC1_Channel_12;ADC1_Channel_13;ADC1_Channel_14;ADC1_Channel_15;ADC1_Channel_16
0;1421;90;372;4;0;3584;0;0;0;0;0;0;0;0;2699;0
1;1433;84;362;0;0;3584;0;0;0;0;0;0;0;0;2699;0
2;1423;103;368;0;0;3584;0;0;0;0;0;0;0;0;2699;0
3;1420;87;383;0;0;3584;0;0;0;0;0;0;0;0;2699;0
4;1440;85;301;0;0;3584;0;0;0;0;0;0;0;0;2699;0
5;1424;100;370;0;0;3584;0;0;0;0;0;0;0;0;2699;0
6;1414;90;307;0;0;3584;0;0;0;0;0;0;0;0;2699;0
7;1434;82;317;0;0;3584;0;0;0;0;0;0;0;0;2699;0
8;1420;99;295;0;0;3584;0;0;0;0;0;0;0;0;2699;0
9;1414;90;370;0;0;3584;0;0;0;0;0;0;0;0;2699;0
10;1439;83;365;0;0;3584;0;0;0;0;0;0;0;0;2699;0
11;1416;96;315;0;0;3584;0;0;0;0;0;0;0;0;2699;0
12;1417;88;323;0;0;3584;0;0;0;0;0;0;0;0;2699;0
13;1435;83;284;0;0;3584;0;0;0;0;0;0;0;0;2699;0
14;1411;97;355;0;0;3584;0;0;0;0;0;0;0;0;2699;0
15;1421;88;358;0;0;3584;0;0;0;0;0;0;0;0;2699;0
16;1435;81;346;0;0;3584;0;0;0;0;0;0;0;0;2699;0
17;1415;103;314;0;0;3584;0;0;0;0;0;0;0;0;2699;0
18;1423;90;327;0;0;3584;0;0;0;0;0;0;0;0;2699;0
19;1427;84;302;0;0;3584;0;0;0;0;0;0;0;0;2699;0
20;1411;96;379;0;0;3584;0;0;0;0;0;0;0;0;2699;0
21;1419;86;364;0;0;3584;0;0;0;0;0;0;0;0;2699;0
22;1443;80;316;0;0;3584;0;0;0;0;0;0;0;0;2699;0
23;1418;104;305;0;0;3584;0;0;0;0;0;0;0;0;2699;0
24;1416;93;379;0;0;3584;0;0;0;0;0;0;0;0;2699;0
25;1439;84;299;0;0;3584;0;0;0;0;0;0;0;0;2699;0
26;1421;101;365;0;0;3584;0;0;0;0;0;0;0;0;2699;0
27;1417;89;330;0;0;3584;0;0;0;0;0;0;0;0;2699;0
28;1434;77;338;0;0;3584;0;0;0;0;0;0;0;0;2699;0
29;1431;101;379;0;0;3584;0;0;0;0;0;0;0;0;2699;0
30;1413;87;370;6;0;3584;0;0;0;0;0;0;0;0;2699;0
31;1437;84;300;0;0;3584;0;0;0;0;0;0;0;0;2699;0
32;1427;98;368;0;0;3584;0;0;0;0;0;0;0;0;2699;0
33;1411;90;354;0;0;3584;0;0;0;0;0;0;0;0;2699;0
34;1445;85;300;0;0;3584;0;0;0;0;0;0;0;0;2699;0
35;1422;98;374;0;0;3584;0;0;0;0;0;0;0;0;2699;0
36;1410;89;354;0;0;3584;0;0;0;0;0;0;0;0;2699;0
37;1442;80;353;0;0;3584;0;0;0;0;0;0;0;0;2699;0
38;1417;100;316;0;0;3584;0;0;0;0;0;0;0;0;2699;0
39;1420;86;319;0;0;3584;0;0;0;0;0;0;0;0;2699;0
40;1441;78;318;0;0;3584;0;0;0;0;0;0;0;0;2699;0
41;1415;102;352;0;0;3584;0;0;0;0;0;0;0;0;2699;0
42;1420;89;337;0;0;3584;0;0;0;0;0;0;0;0;2699;0
43;1436;86;297;0;0;3584;0;0;0;0;0;0;0;0;2699;0
44;1413;99;323;0;0;3584;0;0;0;0;0;0;0;0;2699;0
45;1421;88;325;0;0;3584;0;0;0;0;0;0;0;0;2699;0
46;1429;83;350;0;0;3584;0;0;0;0;0;0;0;0;2699;0
47;1414;94;367;0;0;3584;0;0;0;0;0;0;0;0;2699;0
48;1414;91;325;0;0;3584;0;0;0;0;0;0;0;0;2699;0
49;1441;78;330;0;0;3584;0;0;0;0;0;0;0;0;2699;0
50;1419;100;344;0;0;3584;0;0;0;0;0;0;0;0;2699;0
51;1420;86;362;4;0;3584;0;0;0;0;0;0;0;0;2699;0
52;1436;83;360;0;0;3584;0;0;0;0;0;0;0;0;2699;0
53;1439;96;377;0;0;3584;0;0;0;0;0;0;0;0;2699;0
54;1409;91;326;10;0;3584;0;0;0;0;0;0;0;0;2699;0
55;1438;85;293;0;0;3584;0;0;0;0;0;0;0;0;2699;0
56;1433;76;323;0;0;3584;0;0;0;0;0;0;0;0;2699;0
57;1413;87;385;14;0;3584;0;0;0;0;0;0;0;0;2699;0
58;1422;83;304;0;0;3584;0;0;0;0;0;0;0;0;2699;0
59;1433;74;369;0;0;3584;0;0;0;0;0;0;0;0;2699;0
60;1406;87;363;0;0;3584;0;0;0;0;0;0;0;0;2699;0
61;1419;84;316;0;0;3584;0;0;0;0;0;0;0;0;2699;0
62;1439;81;314;0;0;3584;0;0;0;0;0;0;0;0;2699;0
63;1416;101;303;0;0;3584;0;0;0;0;0;0;0;0;2699;0
64;1413;90;374;0;0;3584;0;0;0;0;0;0;0;0;2699;0
65;1439;81;317;0;0;3584;0;0;0;0;0;0;0;0;2699;0
66;1433;125;316;0;0;3584;0;0;0;0;0;0;0;0;2699;0
67;1413;95;324;9;0;3584;0;0;0;0;0;0;0;0;2699;0
68;1442;84;349;0;0;3584;0;0;0;0;0;0;0;0;2699;0
69;1436;103;333;0;0;3584;0;0;0;0;0;0;0;0;2699;0
70;1412;93;364;6;0;3584;0;0;0;0;0;0;0;0;2699;0
71;1436;85;324;0;0;3584;0;0;0;0;0;0;0;0;2699;0
72;1430;125;386;0;0;3584;0;0;0;0;0;0;0;0;2699;0
73;1410;87;381;0;0;3584;0;0;0;0;0;0;0;0;2699;0
74;1439;81;290;0;0;3584;0;0;0;0;0;0;0;0;2699;0
75;1428;97;338;0;0;3584;0;0;0;0;0;0;0;0;2699;0
76;1412;85;351;3;0;3584;0;0;0;0;0;0;0;0;2699;0
77;1441;82;357;0;0;3584;0;0;0;0;0;0;0;0;2699;0
78;1415;98;290;0;0;3584;0;0;0;0;0;0;0;0;2699;0
79;1417;88;322;0;0;3584;0;0;0;0;0;0;0;0;2699;0
80;1430;81;317;0;0;3584;0;0;0;0;0;0;0;0;2699;0
81;1407;89;360;0;0;3584;0;0;0;0;0;0;0;0;2699;0
82;1424;85;306;3;0;3584;0;0;0;0;0;0;0;0;2699;0
83;1427;75;382;0;0;3584;0;0;0;0;0;0;0;0;2699;0
84;1411;88;312;13;0;3584;0;0;0;0;0;0;0;0;2699;0
