time;ADC1_Channel_1;ADC1_Channel_2;ADC1_Channel_3;ADC1_Channel_4;ADC1_Channel_5;ADC1_Channel_6;ADC1_Channel_7;ADC1_Channel_8;ADC1_Channel_9;ADC1_Channel_10;ADC1_Channel_11;ADC1_Channel_12;ADC1_Channel_13;ADC1_Channel_14;ADC1_Channel_15;ADC1_Channel_16
0;1420;101;300;30;0;1275;0;0;0;0;0;0;0;0;2699;0
1;1415;88;326;31;0;1275;0;0;0;0;0;0;0;0;2699;0
2;1442;81;295;30;0;1275;0;0;0;0;0;0;0;0;2699;0
3;1414;101;295;21;0;1275;0;0;0;0;0;0;0;0;2699;0
4;1416;93;279;23;0;1275;0;0;0;0;0;0;0;0;2699;0
5;1440;86;321;24;0;1275;0;0;0;0;0;0;0;0;2699;0
6;1427;114;330;24;0;1275;0;0;0;0;0;0;0;0;2699;0
7;1418;90;321;44;0;1275;0;0;0;0;0;0;0;0;2699;0
8;1434;86;297;27;0;1275;0;0;0;0;0;0;0;0;2699;0
9;1444;95;283;26;0;1275;0;0;0;0;0;0;0;0;2699;0
10;1415;92;285;46;0;1275;0;0;0;0;0;0;0;0;2699;0
11;1433;84;296;29;0;1275;0;0;0;0;0;0;0;0;2699;0
12;1437;95;333;28;0;1275;0;0;0;0;0;0;0;0;2699;0
13;1414;91;324;49;0;1275;0;0;0;0;0;0;0;0;2699;0
14;1432;80;315;29;0;1275;0;0;0;0;0;0;0;0;2699;0
15;1443;96;321;32;0;1275;0;0;0;0;0;0;0;0;2699;0
16;1419;94;301;37;0;1275;0;0;0;0;0;0;0;0;2699;0
17;1435;88;253;24;0;1275;0;0;0;0;0;0;0;0;2699;0
18;1441;85;325;28;0;1275;0;0;0;0;0;0;0;0;2699;0
19;1412;92;318;38;0;1275;0;0;0;0;0;0;0;0;2699;0
20;1433;88;250;22;0;1275;0;0;0;0;0;0;0;0;2699;0
21;1434;101;292;24;0;1276;-16;0;0;0;0;0;0;0;2699;0
22;1413;92;276;42;0;1275;16;0;0;0;0;0;0;0;2699;0
23;1437;86;249;27;0;1275;0;0;0;0;0;0;0;0;2699;0
24;1433;126;341;33;0;1275;0;0;0;0;0;0;0;0;2699;0
25;1414;90;335;27;0;1275;0;0;0;0;0;0;0;0;2699;0
26;1437;84;254;25;0;1275;0;0;0;0;0;0;0;0;2699;0
27;1423;100;318;24;0;1275;0;0;0;0;0;0;0;0;2699;0
28;1408;91;300;26;0;1275;0;0;0;0;0;0;0;0;2699;0
29;1440;84;253;24;0;1275;0;0;0;0;0;0;0;0;2699;0
30;1411;92;316;35;0;1275;0;0;0;0;0;0;0;0;2699;0
31;1419;89;328;25;0;1275;0;0;0;0;0;0;0;0;2699;0
32;1431;74;316;27;0;1275;0;0;0;0;0;0;0;0;2699;0
33;1411;91;324;39;0;1275;0;0;0;0;0;0;0;0;2699;0
34;1437;86;276;28;0;1276;-16;0;0;0;0;0;0;0;2699;0
35;1442;93;344;22;0;1275;16;0;0;0;0;0;0;0;2699;0
36;1413;88;318;38;0;1275;0;0;0;0;0;0;0;0;2699;0
37;1435;85;263;26;0;1275;0;0;0;0;0;0;0;0;2699;0
38;1434;123;271;24;0;1275;0;0;0;0;0;0;0;0;2699;0
39;1413;93;264;27;0;1275;0;0;0;0;0;0;0;0;2699;0
40;1439;84;263;26;0;1275;0;0;0;0;0;0;0;0;2699;0
41;1425;125;275;23;0;1275;0;0;0;0;0;0;0;0;2699;0
42;1417;90;313;46;0;1275;0;0;0;0;0;0;0;0;2699;0
43;1437;86;268;0;0;1275;0;0;0;0;0;0;0;0;2699;0
44;1442;109;269;25;0;1275;0;0;0;0;0;0;0;0;2699;0
45;1414;92;282;31;0;1275;0;0;0;0;0;0;0;0;2699;0
46;1437;84;290;29;0;1275;0;0;0;0;0;0;0;0;2699;0
47;1429;100;285;19;0;1275;0;0;0;0;0;0;0;0;2699;0
48;1415;95;280;34;0;1275;0;0;0;0;0;0;0;0;2699;0
49;1439;81;303;25;0;1275;0;0;0;0;0;0;0;0;2699;0
50;1410;100;306;32;0;1275;0;0;0;0;0;0;0;0;2699;0
51;1420;87;340;29;0;1275;0;0;0;0;0;0;0;0;2699;0
52;1433;84;260;25;0;1275;0;0;0;0;0;0;0;0;2699;0
53;1402;90;336;32;0;1275;0;0;0;0;0;0;0;0;2699;0
54;1421;88;305;28;0;1275;0;0;0;0;0;0;0;0;2699;0
55;1430;77;308;24;0;1275;0;0;0;0;0;0;0;0;2699;0
56;1408;94;292;32;0;1275;0;0;0;0;0;0;0;0;2699;0
57;1424;82;264;35;0;1275;0;0;0;0;0;0;0;0;2699;0
58;1434;72;316;24;0;1275;0;0;0;0;0;0;0;0;2699;0
59;1410;89;295;27;0;1275;0;0;0;0;0;0;0;0;2699;0
60;1425;88;321;29;0;1275;0;0;0;0;0;0;0;0;2699;0
61;1429;78;318;29;0;1275;0;0;0;0;0;0;0;0;2699;0
62;1409;93;306;30;0;1275;0;0;0;0;0;0;0;0;2699;0
63;1422;88;275;27;0;1275;0;0;0;0;0;0;0;0;2699;0
64;1435;77;316;34;0;1275;0;0;0;0;0;0;0;0;2699;0
