time;ADC1_Channel_1;ADC1_Channel_2;ADC1_Channel_3;ADC1_Channel_4;ADC1_Channel_5;ADC1_Channel_6;ADC1_Channel_7;ADC1_Channel_8;ADC1_Channel_9;ADC1_Channel_10;ADC1_Channel_11;ADC1_Channel_12;ADC1_Channel_13;ADC1_Channel_14;ADC1_Channel_15;ADC1_Channel_16
0;1438;107;338;20;0;1150;0;0;0;0;0;0;0;0;2699;0
1;1418;96;300;26;0;1150;0;0;0;0;0;0;0;0;2699;0
2;1436;82;350;18;0;1150;0;0;0;0;0;0;0;0;2699;0
3;1414;96;304;29;0;1150;0;0;0;0;0;0;0;0;2699;0
4;1435;81;338;22;0;1150;0;0;0;0;0;0;0;0;2699;0
5;1414;90;326;48;0;1150;0;0;0;0;0;0;0;0;2699;0
6;1438;85;308;19;0;1150;0;0;0;0;0;0;0;0;2699;0
7;1411;94;336;38;0;1150;0;0;0;0;0;0;0;0;2699;0
8;1437;88;280;17;0;1150;0;0;0;0;0;0;0;0;2699;0
9;1414;93;347;33;0;1150;0;0;0;0;0;0;0;0;2699;0
10;1426;83;341;27;0;1150;0;0;0;0;0;0;0;0;2699;0
11;1420;98;339;20;0;1150;0;0;0;0;0;0;0;0;2699;0
12;1425;83;300;22;0;1150;0;0;0;0;0;0;0;0;2699;0
13;1433;112;307;18;0;1150;0;0;0;0;0;0;0;0;2699;0
14;1426;89;279;26;0;1150;0;0;0;0;0;0;0;0;2699;0
15;1439;86;291;22;0;1150;0;0;0;0;0;0;0;0;2699;0
16;1416;88;292;29;0;1150;0;0;0;0;0;0;0;0;2699;0
17;1435;80;300;18;0;1150;0;0;0;0;0;0;0;0;2699;0
18;1413;91;332;30;0;1150;0;0;0;0;0;0;0;0;2699;0
19;1436;76;293;26;0;1150;0;0;0;0;0;0;0;0;2699;0
20;1412;91;342;37;0;1150;0;0;0;0;0;0;0;0;2699;0
21;1434;85;339;18;0;1150;0;0;0;0;0;0;0;0;2699;0
22;1411;92;301;39;0;1150;0;0;0;0;0;0;0;0;2699;0
23;1436;84;331;18;0;1150;0;0;0;0;0;0;0;0;2699;0
24;1417;96;358;37;0;1150;0;0;0;0;0;0;0;0;2699;0
25;1433;83;331;32;0;1150;0;0;0;0;0;0;0;0;2699;0
26;1415;95;289;29;0;1150;0;0;0;0;0;0;0;0;2699;0
27;1422;82;337;32;0;1150;0;0;0;0;0;0;0;0;2699;0
28;1425;102;342;25;0;1150;0;0;0;0;0;0;0;0;2699;0
29;1424;90;332;26;0;1150;0;0;0;0;0;0;0;0;2699;0
30;1435;109;352;21;0;1150;0;0;0;0;0;0;0;0;2699;0
31;1417;90;332;24;0;1150;0;0;0;0;0;0;0;0;2699;0
32;1435;80;303;23;0;1150;0;0;0;0;0;0;0;0;2699;0
33;1414;95;315;21;0;1150;0;0;0;0;0;0;0;0;2699;0
34;1432;77;290;18;0;1150;0;0;0;0;0;0;0;0;2699;0
35;1418;91;347;37;0;1150;0;0;0;0;0;0;0;0;2699;0
36;1427;80;323;24;0;1150;0;0;0;0;0;0;0;0;2699;0
37;1418;93;332;36;0;1150;0;0;0;0;0;0;0;0;2699;0
38;1429;82;275;22;0;1150;0;0;0;0;0;0;0;0;2699;0
