time;ADC1_Channel_1;ADC1_Channel_2;ADC1_Channel_3;ADC1_Channel_4;ADC1_Channel_5;ADC1_Channel_6;ADC1_Channel_7;ADC1_Channel_8;ADC1_Channel_9;ADC1_Channel_10;ADC1_Channel_11;ADC1_Channel_12;ADC1_Channel_13;ADC1_Channel_14;ADC1_Channel_15;ADC1_Channel_16
0;1429;87;291;0;0;767;16;0;0;0;0;0;0;0;2699;0
1;1430;99;292;0;0;767;0;0;0;0;0;0;0;0;2699;0
2;1430;82;280;2;0;767;0;0;0;0;0;0;0;0;2699;0
3;1444;86;326;0;0;767;0;0;0;0;0;0;0;0;2699;0
4;1415;89;320;0;0;767;0;0;0;0;0;0;0;0;2699;0
5;1429;78;312;0;0;767;0;0;0;0;0;0;0;0;2699;0
6;1418;90;317;5;0;767;0;0;0;0;0;0;0;0;2699;0
7;1434;83;301;0;0;767;0;0;0;0;0;0;0;0;2699;0
8;1407;95;290;8;0;767;0;0;0;0;0;0;0;0;2699;0
9;1437;80;245;0;0;768;-16;0;0;0;0;0;0;0;2699;0
10;1414;102;262;0;0;768;0;0;0;0;0;0;0;0;2699;0
11;1424;90;266;0;0;767;16;0;0;0;0;0;0;0;2699;0
12;1437;102;339;0;0;768;-16;0;0;0;0;0;0;0;2699;0
13;1417;91;281;0;0;768;0;0;0;0;0;0;0;0;2699;0
14;1429;81;278;0;0;768;0;0;0;0;0;0;0;0;2699;0
15;1412;94;305;1;0;767;16;0;0;0;0;0;0;0;2699;0
16;1433;84;257;0;0;767;0;0;0;0;0;0;0;0;2699;0
17;1414;90;325;8;0;767;0;0;0;0;0;0;0;0;2699;0
18;1436;84;256;0;0;767;0;0;0;0;0;0;0;0;2699;0
19;1410;89;338;0;0;767;0;0;0;0;0;0;0;0;2699;0
20;1436;88;268;0;0;767;0;0;0;0;0;0;0;0;2699;0
21;1426;103;268;0;0;767;0;0;0;0;0;0;0;0;2699;0
22;1423;88;266;0;0;768;-16;0;0;0;0;0;0;0;2699;0
23;1430;114;317;0;0;768;0;0;0;0;0;0;0;0;2699;0
24;1418;88;331;2;0;768;0;0;0;0;0;0;0;0;2699;0
25;1440;79;305;0;0;767;16;0;0;0;0;0;0;0;2699;0
26;1420;91;266;0;0;767;0;0;0;0;0;0;0;0;2699;0
27;1433;80;292;0;0;768;-16;0;0;0;0;0;0;0;2699;0
28;1411;88;312;9;0;768;0;0;0;0;0;0;0;0;2699;0
29;1433;83;323;0;0;768;0;0;0;0;0;0;0;0;2699;0
30;1416;90;267;10;0;768;0;0;0;0;0;0;0;0;2699;0
31;1441;87;298;0;0;767;16;0;0;0;0;0;0;0;2699;0
