time;ADC1_Channel_1;ADC1_Channel_2;ADC1_Channel_3;ADC1_Channel_4;ADC1_Channel_5;ADC1_Channel_6;ADC1_Channel_7;ADC1_Channel_8;ADC1_Channel_9;ADC1_Channel_10;ADC1_Channel_11;ADC1_Channel_12;ADC1_Channel_13;ADC1_Channel_14;ADC1_Channel_15;ADC1_Channel_16
0;1431;75;316;20;0;1006;0;0;0;0;0;0;0;0;2699;0
1;1408;89;318;33;0;1006;0;0;0;0;0;0;0;0;2699;0
2;1446;82;316;16;0;1006;0;0;0;0;0;0;0;0;2699;0
3;1412;85;331;30;0;1006;0;0;0;0;0;0;0;0;2699;0
4;1433;78;322;32;0;1006;0;0;0;0;0;0;0;0;2699;0
5;1428;99;312;14;0;1006;0;0;0;0;0;0;0;0;2699;0
6;1424;83;287;27;0;1006;0;0;0;0;0;0;0;0;2699;0
7;1439;76;276;29;0;1006;0;0;0;0;0;0;0;0;2699;0
8;1419;90;281;26;0;1006;0;0;0;0;0;0;0;0;2699;0
9;1429;76;334;24;0;1006;0;0;0;0;0;0;0;0;2699;0
10;1411;90;256;41;0;1006;0;0;0;0;0;0;0;0;2699;0
11;1441;82;254;22;0;1006;0;0;0;0;0;0;0;0;2699;0
12;1411;88;280;30;0;1006;0;0;0;0;0;0;0;0;2699;0
13;1435;81;324;22;0;1006;0;0;0;0;0;0;0;0;2699;0
14;1432;102;290;16;0;1006;0;0;0;0;0;0;0;0;2699;0
15;1422;81;278;29;0;1006;0;0;0;0;0;0;0;0;2699;0
16;1442;72;329;28;0;1006;0;0;0;0;0;0;0;0;2699;0
17;1418;89;329;13;0;1006;0;0;0;0;0;0;0;0;2699;0
18;1434;80;320;21;0;1006;0;0;0;0;0;0;0;0;2699;0
19;1411;86;257;41;0;1006;0;0;0;0;0;0;0;0;2699;0
20;1436;84;252;24;0;1006;0;0;0;0;0;0;0;0;2699;0
21;1420;95;267;26;0;1006;0;0;0;0;0;0;0;0;2699;0
22;1427;83;269;30;0;1006;0;0;0;0;0;0;0;0;2699;0
23;1435;89;342;19;0;1006;0;0;0;0;0;0;0;0;2699;0
24;1417;92;260;24;0;1006;0;0;0;0;0;0;0;0;2699;0
25;1431;77;260;22;0;1006;0;0;0;0;0;0;0;0;2699;0
26;1413;88;275;45;0;1006;0;0;0;0;0;0;0;0;2699;0
